"Sample","Num_Segments","Mean_Seg_Mean","Frac_Amp","Frac_Del","SampleType"
"TCGA-BH-A0B6-01A-11D-A19X-01",166,-0.0910614457831325,0.150602409638554,0.162650602409639,"Tumor"
"TCGA-BH-A0B6-10A-01D-A19X-01",69,-0.304611594202899,0.0579710144927536,0.27536231884058,"Normal"
"TCGA-BH-A0B7-01A-12D-A111-01",181,0.0320469613259668,0.287292817679558,0.149171270718232,"Tumor"
"TCGA-BH-A0B7-10A-01D-A113-01",51,-0.578970588235294,0.0196078431372549,0.254901960784314,"Normal"
"TCGA-BH-A0B7-11A-34D-A111-01",63,-0.437326984126984,0.0158730158730159,0.301587301587302,"Normal"
"TCGA-BH-A0B8-10A-01D-A059-01",53,-0.238347169811321,0.0566037735849057,0.226415094339623,"Normal"
"TCGA-BH-A0B8-11A-41D-A092-01",31,-0.1174,0.032258064516129,0.0967741935483871,"Normal"
"TCGA-BH-A0B9-01A-11D-A059-01",475,0.132528842105263,0.406315789473684,0.187368421052632,"Tumor"
"TCGA-BH-A0B9-10A-01D-A059-01",87,-0.444783908045977,0.0229885057471264,0.344827586206897,"Normal"
"TCGA-BH-A0BA-01A-11D-A059-01",292,-0.0548907534246575,0.232876712328767,0.150684931506849,"Tumor"
"TCGA-BH-A0BA-10A-01D-A059-01",43,-0.320025581395349,0.0232558139534884,0.209302325581395,"Normal"
"TCGA-BH-A0BA-11A-22D-A092-01",45,-0.200151111111111,0.0444444444444444,0.2,"Normal"
"TCGA-BH-A0BC-01A-22D-A087-01",125,-0.1040984,0.28,0.296,"Tumor"
"TCGA-BH-A0BC-10A-01D-A087-01",53,-0.329518867924528,0.0377358490566038,0.245283018867925,"Normal"
"TCGA-BH-A0BC-11A-22D-A092-01",75,-0.253542666666667,0.0666666666666667,0.28,"Normal"
"TCGA-BH-A0BD-01A-11D-A036-01",106,-0.0126509433962264,0.292452830188679,0.330188679245283,"Tumor"
"TCGA-BH-A0BD-10A-01D-A037-01",91,-0.469503296703297,0.010989010989011,0.362637362637363,"Normal"
"TCGA-BH-A0BF-01A-21D-A12N-01",171,-0.163560233918129,0.146198830409357,0.16374269005848,"Tumor"
"TCGA-BH-A0BF-11A-31D-A12N-01",80,-0.34830375,0.0375,0.325,"Normal"
"TCGA-BH-A0BG-01A-11D-A111-01",126,-0.299659523809524,0.23015873015873,0.388888888888889,"Tumor"
"TCGA-BH-A0BG-10A-01D-A113-01",47,-0.151876595744681,0.0638297872340425,0.191489361702128,"Normal"
"TCGA-BH-A0BJ-01A-11D-A059-01",49,-0.270540816326531,0.102040816326531,0.122448979591837,"Tumor"
"TCGA-BH-A0BJ-10A-01D-A059-01",63,-0.404234920634921,0.0158730158730159,0.301587301587302,"Normal"
"TCGA-BH-A0BJ-11A-23D-A092-01",41,-0.18729756097561,0.0487804878048781,0.170731707317073,"Normal"
"TCGA-BH-A0BL-01A-11D-A111-01",249,-0.155948995983936,0.160642570281124,0.21285140562249,"Tumor"
"TCGA-BH-A0BL-10A-01D-A113-01",75,-0.433712,0.0266666666666667,0.32,"Normal"
"TCGA-BH-A0BL-11A-12D-A111-01",51,-0.355350980392157,0.0196078431372549,0.254901960784314,"Normal"
"TCGA-BH-A0BM-01A-11D-A059-01",53,-0.285764150943396,0.0566037735849057,0.30188679245283,"Tumor"
"TCGA-BH-A0BM-10A-01D-A059-01",53,-0.319716981132075,0.0377358490566038,0.245283018867925,"Normal"
"TCGA-BH-A0BM-11A-12D-A092-01",41,-0.0472463414634146,0.0975609756097561,0.121951219512195,"Normal"
"TCGA-BH-A0BO-01A-23D-A12A-01",36,-0.226538888888889,0.0277777777777778,0.138888888888889,"Tumor"
"TCGA-BH-A0BO-10A-01D-A12A-01",61,-0.353760655737705,0.0327868852459016,0.278688524590164,"Normal"
"TCGA-BH-A0BO-11A-11D-A12A-01",47,-0.242587234042553,0.0212765957446809,0.234042553191489,"Normal"
"TCGA-BH-A0BP-01A-11D-A111-01",577,-0.0658084922010399,0.337954939341421,0.202772963604853,"Tumor"
"TCGA-BH-A0BP-10A-01D-A113-01",43,-0.317253488372093,0,0.232558139534884,"Normal"
"TCGA-BH-A0BQ-01A-21D-A111-01",68,-0.51715,0.0147058823529412,0.367647058823529,"Tumor"
"TCGA-BH-A0BQ-11A-33D-A111-01",61,-0.46024262295082,0.0163934426229508,0.295081967213115,"Normal"
"TCGA-BH-A0BR-01A-21D-A111-01",364,0.210513736263736,0.431318681318681,0.233516483516484,"Tumor"
"TCGA-BH-A0BR-10A-01D-A113-01",45,-0.400444444444444,0,0.244444444444444,"Normal"
"TCGA-BH-A0BS-01A-11D-A12N-01",69,-0.407660869565217,0.0579710144927536,0.333333333333333,"Tumor"
"TCGA-BH-A0BS-11A-11D-A12N-01",71,-0.236797183098592,0.0563380281690141,0.28169014084507,"Normal"
"TCGA-BH-A0BT-01A-11D-A12N-01",129,-0.499635658914729,0.147286821705426,0.434108527131783,"Tumor"
"TCGA-BH-A0BT-11A-21D-A12N-01",55,-0.277701818181818,0.0727272727272727,0.218181818181818,"Normal"
"TCGA-BH-A0BV-01A-11D-A011-01",96,-0.249333333333333,0.145833333333333,0.416666666666667,"Tumor"
"TCGA-BH-A0BV-10A-01D-A012-01",55,-0.40822,0,0.290909090909091,"Normal"
"TCGA-BH-A0BW-01A-11D-A111-01",210,-0.23849,0.195238095238095,0.438095238095238,"Tumor"
"TCGA-BH-A0BW-10A-01D-A113-01",65,-0.411116923076923,0.0615384615384615,0.261538461538462,"Normal"
"TCGA-BH-A0BW-11A-12D-A111-01",82,-0.403864634146341,0.0365853658536585,0.304878048780488,"Normal"
"TCGA-BH-A0BZ-01A-31D-A12N-01",62,-1.14605483870968,0.0483870967741935,0.306451612903226,"Tumor"
"TCGA-BH-A0BZ-11A-61D-A12N-01",67,-0.365138805970149,0.0298507462686567,0.298507462686567,"Normal"
"TCGA-BH-A0C0-01A-21D-A059-01",276,-0.201233695652174,0.166666666666667,0.228260869565217,"Tumor"
"TCGA-BH-A0C0-10A-01D-A059-01",78,-0.560724358974359,0.0256410256410256,0.333333333333333,"Normal"
"TCGA-BH-A0C0-11A-21D-A092-01",55,-0.27696,0.0363636363636364,0.254545454545455,"Normal"
"TCGA-BH-A0C1-01B-11D-A12A-01",128,-0.23728515625,0.1171875,0.3828125,"Tumor"
"TCGA-BH-A0C1-10A-01D-A12A-01",49,-0.114155102040816,0.0816326530612245,0.183673469387755,"Normal"
"TCGA-BH-A0C3-01A-21D-A12N-01",74,0.638513513513513,0.337837837837838,0.0405405405405405,"Tumor"
"TCGA-BH-A0C3-11A-23D-A12N-01",53,-0.57717358490566,0,0.283018867924528,"Normal"
"TCGA-BH-A0C7-01B-11D-A111-01",191,-0.239893717277487,0.162303664921466,0.413612565445026,"Tumor"
"TCGA-BH-A0C7-10A-01D-A113-01",61,-0.513645901639344,0.0163934426229508,0.295081967213115,"Normal"
"TCGA-BH-A0DD-01A-31D-A12N-01",364,-0.0506582417582418,0.321428571428571,0.233516483516484,"Tumor"
"TCGA-BH-A0DD-11A-23D-A12N-01",108,-0.352375,0.0648148148148148,0.305555555555556,"Normal"
"TCGA-BH-A0DE-01A-11D-A111-01",66,-0.319757575757576,0.0454545454545455,0.454545454545455,"Tumor"
"TCGA-BH-A0DE-10A-02D-A113-01",45,-0.469033333333333,0,0.244444444444444,"Normal"
"TCGA-BH-A0DE-11A-23D-A111-01",45,-0.386382222222222,0.0666666666666667,0.177777777777778,"Normal"
"TCGA-BH-A0DG-01A-21D-A12N-01",303,0.0302910891089109,0.287128712871287,0.283828382838284,"Tumor"
"TCGA-BH-A0DG-11A-43D-A12N-01",93,-0.4329,0.032258064516129,0.344086021505376,"Normal"
"TCGA-BH-A0DH-01A-11D-A087-01",87,-0.226452873563218,0.103448275862069,0.390804597701149,"Tumor"
"TCGA-BH-A0DH-10A-01D-A087-01",67,-0.41740447761194,0.0149253731343284,0.313432835820896,"Normal"
"TCGA-BH-A0DH-11A-31D-A092-01",47,0.228555319148936,0.170212765957447,0.0851063829787234,"Normal"
"TCGA-BH-A0DI-01A-21D-A12N-01",286,0.121136713286713,0.293706293706294,0.104895104895105,"Tumor"
"TCGA-BH-A0DI-11A-32D-A12N-01",47,-0.57271914893617,0,0.25531914893617,"Normal"
"TCGA-BH-A0DK-01A-21D-A059-01",180,-0.0817622222222222,0.255555555555556,0.311111111111111,"Tumor"
"TCGA-BH-A0DK-10A-01D-A059-01",125,-0.5784688,0.032,0.376,"Normal"
"TCGA-BH-A0DK-11A-13D-A092-01",35,-0.187822857142857,0.0571428571428571,0.114285714285714,"Normal"
"TCGA-BH-A0DL-01A-11D-A111-01",94,-0.280842553191489,0.170212765957447,0.24468085106383,"Tumor"
"TCGA-BH-A0DL-10A-01D-A113-01",59,-0.454925423728814,0,0.305084745762712,"Normal"
"TCGA-BH-A0DL-11A-13D-A111-01",33,-0.18780303030303,0,0.151515151515152,"Normal"
"TCGA-BH-A0DO-01B-11D-A12A-01",77,-0.259445454545455,0.0909090909090909,0.285714285714286,"Tumor"
"TCGA-BH-A0DO-11A-22D-A12A-01",59,-0.322672881355932,0.0508474576271186,0.254237288135593,"Normal"
"TCGA-BH-A0DP-01A-21D-A059-01",55,-0.255745454545455,0.0909090909090909,0.363636363636364,"Tumor"
"TCGA-BH-A0DP-10A-01D-A059-01",47,-0.319091489361702,0,0.25531914893617,"Normal"
"TCGA-BH-A0DP-11A-12D-A092-01",45,-0.174753333333333,0.0444444444444444,0.2,"Normal"
"TCGA-BH-A0DQ-01A-11D-A087-01",154,-0.313736363636364,0.175324675324675,0.38961038961039,"Tumor"
"TCGA-BH-A0DQ-10A-01D-A087-01",55,-0.498196363636364,0.0363636363636364,0.254545454545455,"Normal"
"TCGA-BH-A0DS-01A-11D-A059-01",105,-0.169809523809524,0.161904761904762,0.266666666666667,"Tumor"
"TCGA-BH-A0DS-10A-01D-A059-01",69,-0.385204347826087,0.0289855072463768,0.304347826086957,"Normal"
"TCGA-BH-A0DT-01A-21D-A12A-01",55,-0.304483636363636,0.0727272727272727,0.254545454545455,"Tumor"
"TCGA-BH-A0DT-11A-12D-A12A-01",77,-0.35994025974026,0.038961038961039,0.311688311688312,"Normal"
"TCGA-BH-A0DV-01A-21D-A12N-01",52,0.24305,0.173076923076923,0.0961538461538462,"Tumor"
"TCGA-BH-A0DV-11A-22D-A12N-01",65,-0.28314,0.0461538461538462,0.276923076923077,"Normal"
"TCGA-BH-A0DX-01A-11D-A111-01",131,-0.076512213740458,0.114503816793893,0.106870229007634,"Tumor"
"TCGA-BH-A0DX-10A-02D-A113-01",59,-0.387593220338983,0,0.305084745762712,"Normal"
"TCGA-BH-A0DZ-01A-11D-A011-01",207,0.333151690821256,0.449275362318841,0.222222222222222,"Tumor"
"TCGA-BH-A0DZ-10A-01D-A012-01",69,-0.320386956521739,0.0434782608695652,0.289855072463768,"Normal"
"TCGA-BH-A0DZ-11A-22D-A092-01",56,-0.206042857142857,0.0714285714285714,0.178571428571429,"Normal"
"TCGA-BH-A0E0-01A-11D-A059-01",160,-0.14272375,0.35,0.2125,"Tumor"
"TCGA-BH-A0E0-10A-01D-A059-01",55,-0.279896363636364,0.0363636363636364,0.254545454545455,"Normal"
"TCGA-BH-A0E0-11A-13D-A092-01",35,-0.2039,0,0.171428571428571,"Normal"
"TCGA-BH-A0E1-01A-11D-A059-01",82,-0.522840243902439,0.0487804878048781,0.341463414634146,"Tumor"
"TCGA-BH-A0E1-10A-01D-A059-01",59,-0.37611186440678,0.0169491525423729,0.288135593220339,"Normal"
"TCGA-BH-A0E1-11A-13D-A092-01",61,-0.303365573770492,0.0327868852459016,0.278688524590164,"Normal"
"TCGA-BH-A0E2-01A-11D-A059-01",427,-0.0432468384074941,0.278688524590164,0.348946135831382,"Tumor"
"TCGA-BH-A0E2-10A-01D-A059-01",97,-0.539950515463917,0.0206185567010309,0.360824742268041,"Normal"
"TCGA-BH-A0E6-01A-11D-A036-01",224,-0.262723214285714,0.0892857142857143,0.245535714285714,"Tumor"
"TCGA-BH-A0E6-10A-01D-A037-01",93,-0.255335483870968,0.0967741935483871,0.279569892473118,"Normal"
"TCGA-BH-A0E7-01A-11D-A036-01",71,-0.286267605633803,0.140845070422535,0.295774647887324,"Tumor"
"TCGA-BH-A0E7-10A-01D-A037-01",84,-0.302561904761905,0.0595238095238095,0.30952380952381,"Normal"
"TCGA-BH-A0E9-01B-11D-A111-01",53,-0.19022641509434,0.0943396226415094,0.169811320754717,"Tumor"
"TCGA-BH-A0E9-10A-01D-A113-01",43,-0.266137209302326,0.0232558139534884,0.209302325581395,"Normal"
"TCGA-BH-A0EA-01A-11D-A111-01",59,-0.359316949152542,0.0508474576271186,0.305084745762712,"Tumor"
"TCGA-BH-A0EA-10A-01D-A113-01",39,-0.31924358974359,0,0.205128205128205,"Normal"
"TCGA-BH-A0EB-01A-11D-A036-01",96,-0.254894791666667,0.177083333333333,0.270833333333333,"Tumor"
"TCGA-BH-A0EB-10A-01D-A037-01",51,-0.416013725490196,0,0.274509803921569,"Normal"
"TCGA-BH-A0EE-01A-11D-A036-01",199,-0.0641743718592965,0.341708542713568,0.311557788944724,"Tumor"
"TCGA-BH-A0EE-10A-01D-A037-01",65,-0.464644615384615,0.0153846153846154,0.307692307692308,"Normal"
"TCGA-BH-A0EI-01A-11D-A111-01",102,-0.364469607843137,0.196078431372549,0.411764705882353,"Tumor"
"TCGA-BH-A0EI-10A-01D-A113-01",53,-0.27672641509434,0.0754716981132075,0.207547169811321,"Normal"
"TCGA-BH-A0GY-01A-11D-A059-01",195,-0.0274046153846154,0.323076923076923,0.276923076923077,"Tumor"
"TCGA-BH-A0GY-10A-01D-A059-01",57,-0.521185964912281,0,0.298245614035088,"Normal"
"TCGA-BH-A0GZ-01A-11D-A059-01",150,-0.241822666666667,0.08,0.44,"Tumor"
"TCGA-BH-A0GZ-10A-01D-A059-01",79,-0.311769620253165,0.0506329113924051,0.30379746835443,"Normal"
"TCGA-BH-A0H0-01A-11D-A059-01",105,-0.212915238095238,0.219047619047619,0.380952380952381,"Tumor"
"TCGA-BH-A0H0-10A-01D-A059-01",57,-0.34549298245614,0.0175438596491228,0.280701754385965,"Normal"
"TCGA-BH-A0H3-01A-11D-A12N-01",54,-0.257714814814815,0.0555555555555556,0.240740740740741,"Tumor"
"TCGA-BH-A0H3-11A-12D-A12N-01",60,-0.356041666666667,0.0333333333333333,0.283333333333333,"Normal"
"TCGA-BH-A0H5-01A-21D-A111-01",61,-0.64947868852459,0,0.311475409836066,"Tumor"
"TCGA-BH-A0H5-10A-01D-A113-01",47,-0.188031914893617,0.0638297872340425,0.191489361702128,"Normal"
"TCGA-BH-A0H5-11A-62D-A111-01",45,-0.367044444444444,0.0222222222222222,0.222222222222222,"Normal"
"TCGA-BH-A0H6-01A-21D-A059-01",94,-0.159762765957447,0.212765957446809,0.276595744680851,"Tumor"
"TCGA-BH-A0H6-10A-01D-A059-01",61,-0.384398360655738,0,0.311475409836066,"Normal"
"TCGA-BH-A0H7-01A-13D-A059-01",595,-0.11749243697479,0.240336134453782,0.329411764705882,"Tumor"
"TCGA-BH-A0H7-10A-01D-A059-01",45,-0.353942222222222,0,0.244444444444444,"Normal"
"TCGA-BH-A0H7-11A-13D-A092-01",58,-0.241984482758621,0.0689655172413793,0.258620689655172,"Normal"
"TCGA-BH-A0H9-01A-11D-A059-01",288,0.361260416666667,0.40625,0.152777777777778,"Tumor"
"TCGA-BH-A0H9-10A-01D-A059-01",55,-0.368416363636364,0.0181818181818182,0.272727272727273,"Normal"
"TCGA-BH-A0H9-11A-22D-A092-01",53,-0.35122641509434,0,0.283018867924528,"Normal"
"TCGA-BH-A0HA-01A-11D-A12N-01",74,-0.3259,0.0540540540540541,0.337837837837838,"Tumor"
"TCGA-BH-A0HA-11A-31D-A12N-01",43,-0.288883720930233,0,0.232558139534884,"Normal"
"TCGA-BH-A0HB-01A-11D-A059-01",523,0.209114340344168,0.460803059273423,0.204588910133843,"Tumor"
"TCGA-BH-A0HB-10A-01D-A059-01",39,-0.177482051282051,0.0512820512820513,0.153846153846154,"Normal"
"TCGA-BH-A0HF-10A-01D-A059-01",193,-0.861027461139896,0.0103626943005181,0.430051813471503,"Normal"
"TCGA-BH-A0HI-01A-11D-A087-01",82,-0.367280487804878,0.0365853658536585,0.378048780487805,"Tumor"
"TCGA-BH-A0HI-10A-01D-A087-01",87,-0.321909195402299,0.0459770114942529,0.32183908045977,"Normal"
"TCGA-BH-A0HK-01A-11D-A059-01",121,-0.133161983471074,0.198347107438017,0.272727272727273,"Tumor"
"TCGA-BH-A0HK-10A-01D-A059-01",73,-0.517587671232877,0.0273972602739726,0.315068493150685,"Normal"
"TCGA-BH-A0HK-11A-11D-A092-01",43,-0.289920930232558,0,0.232558139534884,"Normal"
"TCGA-BH-A0HL-10A-11D-A037-01",47,-0.317912765957447,0.0212765957446809,0.234042553191489,"Normal"
"TCGA-BH-A0HN-10A-01D-A087-01",71,-0.358452112676056,0.0422535211267606,0.295774647887324,"Normal"
"TCGA-BH-A0HO-01A-11D-A036-01",81,-0.290018518518519,0.0617283950617284,0.333333333333333,"Tumor"
"TCGA-BH-A0HO-10A-01D-A037-01",53,-0.0790622641509434,0.113207547169811,0.169811320754717,"Normal"
"TCGA-BH-A0HP-01A-12D-A087-01",92,-0.306055434782609,0.184782608695652,0.434782608695652,"Tumor"
"TCGA-BH-A0HP-10A-01D-A087-01",33,-0.148642424242424,0.0303030303030303,0.121212121212121,"Normal"
"TCGA-BH-A0HQ-01A-11D-A036-01",1678,1.31593635280095,0.510131108462455,0.0405244338498212,"Tumor"
"TCGA-BH-A0HQ-10A-01D-A037-01",105,-0.331072380952381,0.0571428571428571,0.333333333333333,"Normal"
"TCGA-BH-A0HU-01A-11D-A036-01",141,0.0126560283687943,0.26241134751773,0.326241134751773,"Tumor"
"TCGA-BH-A0HU-10A-01D-A037-01",43,-0.340481395348837,0,0.232558139534884,"Normal"
"TCGA-BH-A0HW-01A-11D-A036-01",147,-0.293063265306122,0.19047619047619,0.414965986394558,"Tumor"
"TCGA-BH-A0HW-10A-01D-A037-01",69,-0.230086956521739,0.0869565217391304,0.246376811594203,"Normal"
"TCGA-BH-A0HX-01A-21D-A059-01",278,0.0771942446043166,0.399280575539568,0.287769784172662,"Tumor"
"TCGA-BH-A0HX-10A-02D-A059-01",43,-0.19766976744186,0.0465116279069767,0.186046511627907,"Normal"
"TCGA-BH-A0HY-01A-11D-A059-01",348,-0.0745942528735632,0.350574712643678,0.405172413793103,"Tumor"
"TCGA-BH-A0HY-10A-02D-A059-01",39,-0.317848717948718,0,0.205128205128205,"Normal"
"TCGA-BH-A0RX-01A-21D-A087-01",97,-0.415907216494845,0.0721649484536082,0.309278350515464,"Tumor"
"TCGA-BH-A0RX-10A-01D-A087-01",59,-0.328069491525424,0.0677966101694915,0.23728813559322,"Normal"
"TCGA-BH-A0W3-01A-11D-A107-01",154,-0.097511038961039,0.318181818181818,0.298701298701299,"Tumor"
"TCGA-BH-A0W3-10A-01D-A107-01",27,0.153059259259259,0.0740740740740741,0,"Normal"
"TCGA-BH-A0W4-01A-11D-A107-01",56,-0.2315,0.0535714285714286,0.267857142857143,"Tumor"
"TCGA-BH-A0W4-10A-01D-A107-01",71,-0.279257746478873,0.0704225352112676,0.267605633802817,"Normal"
"TCGA-BH-A0W5-01A-11D-A107-01",47,-0.179789361702128,0.106382978723404,0.191489361702128,"Tumor"
"TCGA-BH-A0W5-10A-01D-A107-01",37,-0.171059459459459,0.027027027027027,0.162162162162162,"Normal"
"TCGA-BH-A0W7-01A-11D-A111-01",129,-0.144732558139535,0.263565891472868,0.333333333333333,"Tumor"
"TCGA-BH-A0W7-10A-01D-A113-01",49,-0.42005306122449,0.0204081632653061,0.244897959183673,"Normal"
"TCGA-BH-A0WA-01A-11D-A107-01",234,0.083807264957265,0.354700854700855,0.230769230769231,"Tumor"
"TCGA-BH-A0WA-10A-01D-A107-01",43,-0.153006976744186,0.0697674418604651,0.162790697674419,"Normal"
"TCGA-BH-A18F-01A-11D-A12A-01",84,-0.227885714285714,0.19047619047619,0.333333333333333,"Tumor"
"TCGA-BH-A18F-11A-22D-A12A-01",60,-0.341035,0.0333333333333333,0.283333333333333,"Normal"
"TCGA-BH-A18G-01A-11D-A12A-01",48,-0.291404166666667,0.125,0.25,"Tumor"
"TCGA-BH-A18G-10A-01D-A12A-01",47,-0.203931914893617,0.0638297872340425,0.191489361702128,"Normal"
"TCGA-BH-A18H-01A-11D-A12A-01",163,0.221980981595092,0.276073619631902,0.153374233128834,"Tumor"
"TCGA-BH-A18H-10A-01D-A12A-01",43,-0.198637209302326,0.0465116279069767,0.186046511627907,"Normal"
"TCGA-BH-A18I-01A-11D-A12A-01",134,0.119140298507463,0.350746268656716,0.261194029850746,"Tumor"
"TCGA-BH-A18I-10A-01D-A12A-01",57,-0.266145614035088,0.0526315789473684,0.245614035087719,"Normal"
"TCGA-BH-A18J-01A-11D-A12A-01",384,0.0747309895833333,0.341145833333333,0.28125,"Tumor"
"TCGA-BH-A18J-11A-31D-A12A-01",75,-0.263488,0.0933333333333333,0.253333333333333,"Normal"
"TCGA-BH-A18K-01A-11D-A12A-01",149,-0.117168456375839,0.322147651006711,0.38255033557047,"Tumor"
"TCGA-BH-A18K-11A-13D-A12A-01",91,-0.325920879120879,0.0659340659340659,0.307692307692308,"Normal"
"TCGA-BH-A18L-01A-32D-A12A-01",150,-0.081168,0.32,0.34,"Tumor"
"TCGA-BH-A18L-11A-42D-A12A-01",41,-0.214624390243902,0.0487804878048781,0.170731707317073,"Normal"
"TCGA-BH-A18M-01A-11D-A12A-01",63,-0.388065079365079,0.0634920634920635,0.301587301587302,"Tumor"
"TCGA-BH-A18M-11A-33D-A12A-01",39,-0.176810256410256,0.0512820512820513,0.153846153846154,"Normal"
"TCGA-BH-A18N-01A-11D-A12A-01",141,-0.333575886524823,0.170212765957447,0.390070921985816,"Tumor"
"TCGA-BH-A18N-11A-43D-A12A-01",95,-0.482645263157895,0.0210526315789474,0.357894736842105,"Normal"
"TCGA-BH-A18P-01A-11D-A12A-01",88,-0.280060227272727,0.147727272727273,0.261363636363636,"Tumor"
"TCGA-BH-A18Q-01A-12D-A12A-01",190,-0.278231052631579,0.247368421052632,0.489473684210526,"Tumor"
"TCGA-BH-A18Q-11A-34D-A12A-01",71,-0.208711267605634,0.0985915492957746,0.23943661971831,"Normal"
"TCGA-BH-A18R-01A-11D-A12A-01",326,0.159770245398773,0.328220858895706,0.254601226993865,"Tumor"
"TCGA-BH-A18R-11A-42D-A12A-01",51,-0.387147058823529,0.0392156862745098,0.235294117647059,"Normal"
"TCGA-BH-A18S-01A-11D-A12A-01",177,-0.546368361581921,0.112994350282486,0.418079096045198,"Tumor"
"TCGA-BH-A18S-11A-43D-A12A-01",57,-0.338021052631579,0.0350877192982456,0.263157894736842,"Normal"
"TCGA-BH-A18T-01A-11D-A12A-01",625,0.11161808,0.4432,0.2928,"Tumor"
"TCGA-BH-A18T-11A-42D-A12A-01",53,-0.273692452830189,0.0566037735849057,0.226415094339623,"Normal"
"TCGA-BH-A18U-01A-21D-A12A-01",524,0.116039694656489,0.419847328244275,0.270992366412214,"Tumor"
"TCGA-BH-A18U-11A-23D-A12A-01",85,-0.343237647058824,0.0588235294117647,0.305882352941176,"Normal"
"TCGA-BH-A18V-01A-11D-A12A-01",607,0.095770510708402,0.390444810543657,0.275123558484349,"Tumor"
"TCGA-BH-A18V-06A-11D-A20R-01",632,0.0811814873417721,0.325949367088608,0.158227848101266,"Tumor"
"TCGA-BH-A18V-11A-52D-A12A-01",75,-0.26384,0.0666666666666667,0.28,"Normal"
"TCGA-BH-A1EN-01A-11D-A13J-01",226,-0.053096017699115,0.221238938053097,0.402654867256637,"Tumor"
"TCGA-BH-A1EN-11A-23D-A13N-01",82,-0.105674390243902,0.170731707317073,0.158536585365854,"Normal"
"TCGA-BH-A1EO-01A-11D-A134-01",186,0.13145376344086,0.317204301075269,0.354838709677419,"Tumor"
"TCGA-BH-A1EO-11A-31D-A134-01",85,-0.269104705882353,0.0588235294117647,0.305882352941176,"Normal"
"TCGA-BH-A1ES-01A-11D-A134-01",203,-0.049135960591133,0.226600985221675,0.270935960591133,"Tumor"
"TCGA-BH-A1ES-06A-12D-A242-01",190,-0.162686842105263,0.289473684210526,0.368421052631579,"Tumor"
"TCGA-BH-A1ES-11A-33D-A134-01",71,-0.317897183098592,0.028169014084507,0.309859154929577,"Normal"
"TCGA-BH-A1ET-01A-11D-A134-01",78,-0.249032051282051,0.205128205128205,0.358974358974359,"Tumor"
"TCGA-BH-A1ET-11B-23D-A134-01",65,-0.44548,0.0153846153846154,0.307692307692308,"Normal"
"TCGA-BH-A1EU-01A-11D-A134-01",150,-0.219322666666667,0.02,0.206666666666667,"Tumor"
"TCGA-BH-A1EU-11A-23D-A134-01",66,-0.323627272727273,0.0454545454545455,0.287878787878788,"Normal"
"TCGA-BH-A1EV-01A-11D-A134-01",555,0.164435675675676,0.374774774774775,0.223423423423423,"Tumor"
"TCGA-BH-A1EV-11A-24D-A134-01",61,-0.203422950819672,0.0491803278688525,0.229508196721311,"Normal"
"TCGA-BH-A1EW-01A-11D-A134-01",223,0.102163228699552,0.291479820627803,0.147982062780269,"Tumor"
"TCGA-BH-A1EW-11B-33D-A134-01",99,-0.127174747474747,0.191919191919192,0.212121212121212,"Normal"
"TCGA-BH-A1EX-01A-11D-A13J-01",59,-0.226049152542373,0.23728813559322,0.23728813559322,"Tumor"
"TCGA-BH-A1EX-11A-21D-A13N-01",60,-0.413071666666667,0.05,0.266666666666667,"Normal"
"TCGA-BH-A1EY-01A-11D-A13J-01",371,0.164204043126685,0.366576819407008,0.274932614555256,"Tumor"
"TCGA-BH-A1EY-11B-21D-A13N-01",61,-0.359247540983607,0.0327868852459016,0.278688524590164,"Normal"
"TCGA-BH-A1F0-01A-11D-A134-01",143,-0.2135,0.146853146853147,0.258741258741259,"Tumor"
"TCGA-BH-A1F0-11B-23D-A134-01",89,-0.315142696629213,0.0449438202247191,0.325842696629214,"Normal"
"TCGA-BH-A1F2-01A-31D-A13J-01",187,-0.0769406417112299,0.235294117647059,0.336898395721925,"Tumor"
"TCGA-BH-A1F2-11A-32D-A13N-01",67,-0.422528358208955,0.0149253731343284,0.313432835820896,"Normal"
"TCGA-BH-A1F5-01A-12D-A13J-01",105,-1.20753047619048,0.0476190476190476,0.6,"Tumor"
"TCGA-BH-A1F5-11A-43D-A13N-01",81,-0.365164197530864,0.0493827160493827,0.308641975308642,"Normal"
"TCGA-BH-A1F6-01A-11D-A13J-01",423,0.126610401891253,0.326241134751773,0.156028368794326,"Tumor"
"TCGA-BH-A1F6-11B-94D-A13N-01",68,-0.180163235294118,0.176470588235294,0.147058823529412,"Normal"
"TCGA-BH-A1F8-01A-11D-A13J-01",218,-0.0381550458715596,0.279816513761468,0.435779816513761,"Tumor"
"TCGA-BH-A1F8-11B-21D-A13N-01",49,-0.36999387755102,0,0.26530612244898,"Normal"
"TCGA-BH-A1FB-01A-11D-A13J-01",53,-0.559515094339623,0.0188679245283019,0.245283018867925,"Tumor"
"TCGA-BH-A1FC-01A-11D-A13J-01",363,-0.179288980716253,0.261707988980716,0.336088154269972,"Tumor"
"TCGA-BH-A1FC-11A-32D-A13N-01",81,-0.48750987654321,0.037037037037037,0.320987654320988,"Normal"
"TCGA-BH-A1FD-01A-11D-A13J-01",463,-0.00806328293736501,0.282937365010799,0.352051835853132,"Tumor"
"TCGA-BH-A1FD-11B-21D-A13N-01",77,-0.356048051948052,0.038961038961039,0.311688311688312,"Normal"
"TCGA-BH-A1FE-01A-11D-A13J-01",325,0.210552,0.390769230769231,0.0707692307692308,"Tumor"
